Unnamed: 0.1,Function,cyclomatic_complexity,javadoc_length,tokens,LOC,Unnamed: 0,doc_bin,loc_bin,group,class_name,SPF_Results,SPF_Time
212,"public class ISVALIDCODEPOINT {
/**
	 * In <a href=""http://www.w3.org/TR/REC-xml/"">XML specification 1.0 </a>
	 * section 2.2 Character, the valid characters in XML should be limited to:
	 * 
	 * Any Unicode character, excluding the surrogate blocks, FFFE, and FFFF.
	 * 
	 * Char ::= #x9 | #xA | #xD | [#x20-#xD7FF] | [#xE000-#xFFFD] |
	 * [#x10000-#x10FFFF]
	 * 
	 */
	public static boolean isValidCodePoint( int ch )
	{
		if ( ch == 0x09 || ch == 0x0A || ch == 0x0D
				|| ( ch >= 0x20 && ch <= 0xD7FF )
				|| ( ch >= 0xE000 && ch <= 0xFFFD )
				|| ( ch >= 0x10000 && ch <= 0x10FFFF ) )
		{
			return true;
		}
		return false;
	}
}",10.0,5,41,8,76.0,Very Long (41+),Short (6-10),Very Long (41+) | Short (6-10),ISVALIDCODEPOINT,"Inputs: ch_1_SYMINT

(9)  --> Return Value: 1
(10)  --> Return Value: 1
(13)  --> Return Value: 1
(0)  --> Return Value: 0
(32)  --> Return Value: 1
(55296)  --> Return Value: 0
(57344)  --> Return Value: 1
(65534)  --> Return Value: 0
(65536)  --> Return Value: 1
(1114112)  --> Return Value: 0
",1.542506456375122
686,"public class ISVALIDCHARCODE {
/**
     * Returns <code>true</code> if the argument,
     * a Unicode code point, is valid in XML documents.
     * Unicode characters fit into the low sixteen bits of a Unicode code point,
     * and pairs of Unicode <em>surrogate characters</em> can be combined
     * to encode Unicode code point in documents containing only Unicode.
     * (The <code>char</code> datatype in the Java Programming Language
     * represents Unicode characters, including unpaired surrogates.)
     * <par>
     * [2] Char ::= #x0009 | #x000A | #x000D
     *            | [#x0020-#xD7FF]
     *            | [#xE000-#xFFFD]
     *            | [#x10000-#x10ffff]
     * </par>
     *
     * @param code  the 32-bit Unicode code point being tested
     * @return  <code>true</code> if the Unicode code point is valid,
     *          <code>false</code> otherwise
     */
    public static boolean isValidCharCode(int code) {
        return (0x0020 <= code && code <= 0xD7FF)
            || (0x000A == code)
            || (0x0009 == code)
            || (0x000D == code)
            || (0xE000 <= code && code <= 0xFFFD)
            || (0x10000 <= code && code <= 0x10ffff);
    }
}",9.0,14,78,6,550.0,Very Long (41+),Short (6-10),Very Long (41+) | Short (6-10),ISVALIDCHARCODE,"Inputs: code_1_SYMINT

(32)  --> Return Value: 1
(10)  --> Return Value: 1
(55296)  --> Return Value: 0
(9)  --> Return Value: 1
(57344)  --> Return Value: 1
(0)  --> Return Value: 0
(13)  --> Return Value: 1
(65534)  --> Return Value: 0
(65536)  --> Return Value: 1
(1114112)  --> Return Value: 0
",1.657644748687744
85,"public class FASTSUMWITHSTICKYBITBRANCHEDONLOW {
/**
     * Compute the sum of two numbers {@code a} and {@code b} using
     * Dekker's two-sum algorithm. The values are required to be ordered by magnitude
     * {@code |a| >= |b|}. The result is adjusted to set the lowest bit as a sticky
     * bit that summarises the magnitude of the round-off that were lost. The
     * result is not the correctly rounded result; it is intended the result is to
     * be used in an addition with a value with a greater magnitude exponent. This
     * addition will have exact round-to-nearest, ties-to-even rounding taking account
     * of bits lots in the previous sum.
     *
     * @param a First part of sum.
     * @param b Second part of sum.
     * @return <code>b - (sum - a)</code>
     * @see <a href=""http://www-2.cs.cmu.edu/afs/cs/project/quake/public/papers/robust-arithmetic.ps"">
     * Shewchuk (1997) Theorum 6</a>
     */
    public static double fastSumWithStickyBitBranchedOnLow(double a, double b) {
        final double sum = a + b;
        // bVirtual = sum - a
        // b - bVirtual == b round-off
        final double r = b - (sum - a);

        // In floating-point arithmetic the sticky bit is the bit-wise OR
        // of the rest of the binary bits that cannot be stored in the
        // preliminary representation of the result:
        //
        // sgn | exp | V | N | .............. | L | G | R | S
        //
        // sgn : sign bit
        // exp : exponent
        // V : overflow for significand field
        // N and L : most and least significant bits of the result
        // G and R : the two bits beyond
        // S : sticky bit, bitwise OR of all bits thereafter
        //
        // The sticky bit is a flag indicating if there is more magnitude beyond
        // the last bits.
        //
        // Here the round-off is signed so we have to consider the
        // sign of the sum and round-off together and either add the sticky or
        // remove it. The final bit is thus used to push up the next addition using
        // the sum to a higher value, or down to a lower value, when tie breaking for
        // the correct round-to-nearest, ties-to-even result.
        //
        // One extra consideration: sum is already rounded. Since we are using the
        // last bit to store a sticky bit then if the final bit is 1 then this was
        // not created by a ties-to-even rounding and is already a sticky bit.

        // Compute the sticky bit addition.
        // This is only done when r is non-zero:
        // sign sum   last bit sum    sign r    sticky
        // x          1               x         +0
        //
        // 1          0               1         +1
        // 1          0               0         -1
        // 0          0               1         -1
        // 0          0               0         +1
        //
        // Sign of sum and r is the sign-bit of sum or r

        // In the majority of cases there is some round-off.
        // Testing for non-zero allows the branch to assume the sticky bit magnitude
        // is 1 (unless the final bit of hi is already set).
        if (r != 0) {
            // Bits will be lost.
            final long hi = Double.doubleToRawLongBits(sum);
            final long lo = Double.doubleToRawLongBits(r);

            // Can only set a sticky bit if the bit is not already set.
            // Flip the bits and extract the lowest bit. This is 1 if
            // the sticky bit is not currently set. If already set then
            // 'sticky' is zero and the rest of this execution path has
            // no effect but we have eliminated the requirement to check the
            // 50/50 branch:
            // if ((hi & 0x1) == 0) {
            //    // set sticky ...
            // }
            int sticky = ~((int) hi) & 0x1;

            // The sign bit is created as + or - using the XOR of hi and lo.
            // Signed shift will create a flag: -1 to negate, else 0.
            final int fNegate = (int) ((hi ^ lo) >> 63);

            // Conditionally negate a value without branching:
            // http://graphics.stanford.edu/~seander/bithacks.html#ConditionalNegate
            // (Logic updated since fNegate is already negative.)
            // (1 ^  0) -  0 =  1 -  0 =  1
            // (0 ^  0) -  0 =  0 -  0 =  0
            // (1 ^ -1) - -1 = -2 - -1 = -1
            // (0 ^ -1) - -1 = -1 - -1 =  0
            sticky = (sticky ^ fNegate) - fNegate;

            return Double.longBitsToDouble(hi + sticky);
        }

        return sum;
    }
}",2.0,9,100,10,,Very Long (41+),Short (6-10),Very Long (41+) | Short (6-10),FASTSUMWITHSTICKYBITBRANCHEDONLOW,No path condition,1.4164328575134275
112,"public class D2 {
/**
     * Evaluate {@code (exp(x) - 1) / x} using {@link Math#expm1(double)}.
     * For {@code x} in the range {@code [-inf, inf]} returns
     * a result in {@code [0, inf]}.
     *
     * <ul>
     * <li>For {@code x=-inf} this returns {@code 0}.
     * <li>For {@code x=0} this returns {@code 1}.
     * <li>For {@code x=inf} this returns {@code inf}.
     * </ul>
     *
     * <p> This corrects {@code 0 / 0} and {@code inf / inf} division from
     * {@code NaN} to either {@code 1} or the upper bound respectively.
     *
     * @param x value to evaluate
     * @return {@code (exp(x) - 1) / x}.
     */
    public static double d2(double x) {
        // Here we use a conditional to detect both edge cases, which are then corrected.
        final double d2 = Math.expm1(x) / x;
        if (Double.isNaN(d2)) {
            // Correct edge cases.
            if (x == 0) {
                return 1.0;
            }
            // x must have been +infinite or NaN
            return x;
        }
        return d2;
    }
}",3.0,10,74,6,,Very Long (41+),Short (6-10),Very Long (41+) | Short (6-10),D2,No path condition,1.236684799194336
4,"public class MOD {
/**
     * Performs a modulus calculation on an unsigned long and a positive integer divisor.
     *
     * <p>This method computes the same result as {@link Long#remainderUnsigned(long, long)}
     * but assumes that the divisor is an integer in the range 1 to 2<sup>31</sup> - 1 inclusive,
     * that is a strictly positive integer size.
     *
     * <p><em>If the divisor is negative the behavior is not defined.</em></p>
     *
     * @param dividend an unsigned long value to calculate the modulus of.
     * @param divisor the divisor for the modulus calculation, must be strictly positive.
     * @return the remainder or modulus value.
     * @throws ArithmeticException if the divisor is zero
     * @see Long#remainderUnsigned(long, long)
     */
    public static int mod(final long dividend, final int divisor) {
        // See Hacker's Delight (2nd ed), section 9.3.
        // Assume divisor is positive.
        // Divide half the unsigned number and then double the quotient result.
        final long quotient = (dividend >>> 1) / divisor << 1;
        final long remainder = dividend - quotient * divisor;
        // remainder in [0, 2 * divisor)
        return (int) (remainder >= divisor ? remainder - divisor : remainder);
    }
}",1.0,5,57,3,,Very Long (41+),Very Short (2-5),Very Long (41+) | Very Short (2-5),MOD,"Inputs: dividend_1_SYMINT,divisor_2_SYMINT

demo.Distance.distance(-9223372036854775808(don't care),-9223372036854775808(don't care))  --> ""java.lang.ArithmeticException: long division by zero...""
",1.3250384330749512
121,"public class ZEROVARIANCE {
/**
     * Returns {@code true} if the second central moment {@code m2} is effectively
     * zero given the magnitude of the first raw moment {@code m1}.
     *
     * <p>This method shares the logic for detecting a zero variance among implementations
     * that divide by the variance (e.g. skewness, kurtosis).
     *
     * @param m1 First raw moment (mean).
     * @param m2 Second central moment (biased variance).
     * @return true if the variance is zero
     */
    static boolean zeroVariance(double m1, double m2) {
        // Note: Commons Math checks the variance is < 1e-19.
        // The absolute threshold does not account for the magnitude of the sample.
        // This checks the average squared deviation from the mean (m2)
        // is smaller than the squared precision of the mean (m1).
        // Precision is set to 15 decimal digits
        // (1e-15 ~ 4.5 eps where eps = 2^-52).
        final double meanPrecision = 1e-15 * m1;
        return m2 <= meanPrecision * meanPrecision;
    }
}",1.0,4,43,2,,Very Long (41+),Very Short (2-5),Very Long (41+) | Very Short (2-5),ZEROVARIANCE,"Inputs: m1_1_SYMREAL,m2_2_SYMREAL

(1.0,0.0)  --> Return Value: 1
(0.0,0.0)  --> Return Value: 0
",1.7242639064788818
344,"public class DOUBLETOSORTABLELONG {
/**
   * Converts a <code>double</code> value to a sortable signed <code>long</code>.
   * The value is converted by getting their IEEE 754 floating-point &quot;double format&quot;
   * bit layout and then some bits are swapped, to be able to compare the result as long.
   * By this the precision is not reduced, but the value can easily used as a long.
   * The sort order (including {@link Double#NaN}) is defined by
   * {@link Double#compareTo}; {@code NaN} is greater than positive infinity.
   * @see #sortableLongToDouble
   */
  public static long doubleToSortableLong(double val) {
    long f = Double.doubleToLongBits(val);
    if (f<0) f ^= 0x7fffffffffffffffL;
    return f;
  }
}",2.0,6,72,3,208.0,Very Long (41+),Very Short (2-5),Very Long (41+) | Very Short (2-5),DOUBLETOSORTABLELONG,No path condition,1.6235980987548828
186,"public class YTOTILEY {
/**
     * Converts a pixel's Y coordinate into a vertical tile index
     * relative to a given tile grid layout specified by its Y offset
     * and tile height.
     *
     * <p> If <code>tileHeight < 0</code>, the results of this method
     * are undefined.  If <code>tileHeight == 0</code>, an
     * <code>ArithmeticException</code> will be thrown.
     *
     * @throws ArithmeticException  If <code>tileHeight == 0</code>.
     */
    public static int YToTileY(int y, int tileGridYOffset, int tileHeight) {
        y -= tileGridYOffset;
        if (y < 0) {
            y += 1 - tileHeight;	 // force round to -infinity (ceiling)
        }
        return y/tileHeight;
    }
}",2.0,6,46,4,50.0,Very Long (41+),Very Short (2-5),Very Long (41+) | Very Short (2-5),YTOTILEY,"Inputs: y_1_SYMINT,tileGridYOffset_2_SYMINT,tileHeight_3_SYMINT

(-1,0,-1)  --> Return Value: -1
demo.Distance.distance(0,1,0)  --> ""java.lang.ArithmeticException: div by 0...""
(0,0,-1)  --> Return Value: 0
demo.Distance.distance(0,0,0)  --> ""java.lang.ArithmeticException: div by 0...""
",1.6460883617401123
541,"public class ZETASTATIC {
/**
	 * Compute the zeta constant needed for the distribution. Do this incrementally for a distribution that
	 * has n items now but used to have st items. Use the zipfian constant theta. Remember the new value of 
	 * n so that if we change the itemcount, we'll know to recompute zeta. 
	 * @param st The number of items used to compute the last initialsum
	 * @param n The number of items to compute zeta over.
	 * @param theta The zipfian constant.
     * @param initialsum The value of zeta we are computing incrementally from.
	 */
	static double zetastatic(long st, long n, double theta, double initialsum)
	{
		double sum=initialsum;
		for (long i=st; i<n; i++)
		{

			sum+=1/(Math.pow(i+1,theta));
		}
		
		//System.out.println(""countforzeta=""+countforzeta);
		
		return sum;
	}
}",2.0,3,48,4,405.0,Very Long (41+),Very Short (2-5),Very Long (41+) | Very Short (2-5),ZETASTATIC,"Inputs: st_1_SYMINT,n_2_SYMINT,theta_3_SYMREAL,initialsum_4_SYMREAL

(-1l,0l,-9223372036854775808(don't care),-9223372036854775808(don't care))  --> Return Value: 4.9E-324
(0l,0l,-9223372036854775808(don't care),-9223372036854775808(don't care))  --> Return Value: 4.9E-324
(0l,-1l,-9223372036854775808(don't care),-9223372036854775808(don't care))  --> Return Value: 4.9E-324
",1.76816987991333
94,"public class STAFFORD13 {
/**
     * Perform variant 13 of David Stafford's 64-bit mix function.
     * This is the mix function used in the
     * {@link org.apache.commons.rng.core.source64.SplitMix64 SplitMix64} RNG.
     *
     * <p>This is ranked first of the top 14 Stafford mixers.
     *
     * <p>This function can be used to mix the bits of a {@code long} value to
     * obtain a better distribution and avoid collisions between similar values.
     *
     * @param x the input value
     * @return the output value
     * @see <a href=""https://zimbry.blogspot.com/2011/09/better-bit-mixing-improving-on.html"">Better
     *      Bit Mixing - Improving on MurmurHash3&#39;s 64-bit Finalizer.</a>
     */
    public static long stafford13(long x) {
        x = (x ^ (x >>> 30)) * 0xbf58476d1ce4e5b9L;
        x = (x ^ (x >>> 27)) * 0x94d049bb133111ebL;
        return x ^ (x >>> 31);
    }
}",1.0,7,64,3,,Very Long (41+),Very Short (2-5),Very Long (41+) | Very Short (2-5),STAFFORD13,No path condition,1.6183037757873535
