Unnamed: 0.1,Function,cyclomatic_complexity,javadoc_length,tokens,LOC,Unnamed: 0,doc_bin,loc_bin,group,class_name,valid_jqf,failure_jqf,JQF_Time_valid,JQF_Time_failure
3,"public class GETMINRATING {
/**
     * Obtains the min rating of the length sum of the 2 names. In essence the larger the sum length the smaller the
     * min rating. Values strictly from documentation.
     *
     * <h2>API Usage</h2>
     * <p>
     * Consider this method public, it is package public for unit testing only.
     * </p>
     *
     * @param sumLength
     *            The length of 2 strings sent down.
     * @return The min rating value.
     */
    int getMinRating(final int sumLength) {
        int minRating = 0;

        if (sumLength <= 4) {
            minRating = 5;
        } else if (sumLength <= 7) { // already know it is at least 5
            minRating = 4;
        } else if (sumLength <= 11) { // already know it is at least 8
            minRating = 3;
        } else if (sumLength == 12) {
            minRating = 2;
        } else {
            minRating = 1; // docs said little here.
        }

        return minRating;
    }
}",5.0,7,51,13,,Very Long (41+),Medium (11-20),Very Long (41+) | Medium (11-20),GETMINRATING,"['[-387355296]', '[541289824]']",[],"[0.09100008010864258, 0.16000008583068848]",[]
698,"public class NUMBEROFLEADINGZEROS {
/**
     * Returns the number of zero bits preceding the highest-order
     * (""leftmost"") one-bit in the two's complement binary representation
     * of the specified {@code long} value.  Returns 64 if the
     * specified value has no one-bits in its two's complement representation,
     * in other words if it is equal to zero.
     *
     * <p>Note that this method is closely related to the logarithm base 2.
     * For all positive {@code long} values x:
     * <ul>
     * <li>floor(log<sub>2</sub>(x)) = {@code 63 - numberOfLeadingZeros(x)}
     * <li>ceil(log<sub>2</sub>(x)) = {@code 64 - numberOfLeadingZeros(x - 1)}
     * </ul>
     *
     * @param i the value whose number of leading zeros is to be computed
     * @return the number of zero bits preceding the highest-order
     *     (""leftmost"") one-bit in the two's complement binary representation
     *     of the specified {@code long} value, or 64 if the value
     *     is equal to zero.
     * @since 1.5
     */
    public static int numberOfLeadingZeros(long i) {
        // HD, Figure 5-6
         if (i == 0)
            return 64;
        int n = 1;
        int x = (int)(i >>> 32);
        if (x == 0) { n += 32; x = (int)i; }
        if (x >>> 16 == 0) { n += 16; x <<= 16; }
        if (x >>> 24 == 0) { n +=  8; x <<=  8; }
        if (x >>> 28 == 0) { n +=  4; x <<=  4; }
        if (x >>> 30 == 0) { n +=  2; x <<=  2; }
        n -= x >>> 31;
        return n;
    }
}",7.0,14,104,20,562.0,Very Long (41+),Medium (11-20),Very Long (41+) | Medium (11-20),NUMBEROFLEADINGZEROS,"['[9117638229363741004]', '[28407713736118918]', '[1914781486626361911]', '[730144440320]', '[569524664765170609]', '[0]', '[76]']",[],"[0.7579998970031738, 0.8090000152587891, 0.8090000152587891, 0.8580000400543213, 0.875999927520752, 0.9579999446868896, 1.1949999332427979]",[]
46,"public class NEXTAFTER {
/**
     * Get the next machine representable number after a number, moving
     * in the direction of another number.
     * <p>
     * The ordering is as follows (increasing):
     * <ul>
     * <li>-INFINITY</li>
     * <li>-MAX_VALUE</li>
     * <li>-MIN_VALUE</li>
     * <li>-0.0</li>
     * <li>+0.0</li>
     * <li>+MIN_VALUE</li>
     * <li>+MAX_VALUE</li>
     * <li>+INFINITY</li>
     * <li></li>
     * </ul>
     * <p>
     * If arguments compare equal, then the second argument is returned.
     * <p>
     * If {@code direction} is greater than {@code d},
     * the smallest machine representable number strictly greater than
     * {@code d} is returned; if less, then the largest representable number
     * strictly less than {@code d} is returned.</p>
     * <p>
     * If {@code d} is infinite and direction does not
     * bring it back to finite numbers, it is returned unchanged.</p>
     *
     * @param d base number
     * @param direction (the only important thing is whether
     * {@code direction} is greater or smaller than {@code d})
     * @return the next machine representable number in the specified direction
     */
    public static double nextAfter(double d, double direction) {
        // handling of some important special cases
        if (Double.isNaN(d) || Double.isNaN(direction)) {
            return Double.NaN;
        } else if (d == direction) {
            return direction;
        } else if (Double.isInfinite(d)) {
            return (d < 0) ? -Double.MAX_VALUE : Double.MAX_VALUE;
        } else if (d == 0) {
            return (direction < 0) ? -Double.MIN_VALUE : Double.MIN_VALUE;
        }
        // special cases MAX_VALUE to infinity and  MIN_VALUE to 0
        // are handled just as normal numbers
        // can use raw bits since already dealt with infinity and NaN
        final long bits = Double.doubleToRawLongBits(d);
        final long sign = bits & 0x8000000000000000L;
        if ((direction < d) ^ (sign == 0L)) {
            return Double.longBitsToDouble(sign | ((bits & 0x7fffffffffffffffL) + 1));
        } else {
            return Double.longBitsToDouble(sign | ((bits & 0x7fffffffffffffffL) - 1));
        }
    }
}",7.0,26,109,14,,Very Long (41+),Medium (11-20),Very Long (41+) | Medium (11-20),NEXTAFTER,"['[0.34642500351557204, 0.8933861480069772]', '[0.34642500518654074, 0.33516185252345254]', '[0.0, 0.0]', '[0.0, 3.3487657091768597E-12]']",[],"[0.5169999599456787, 0.5759999752044678, 0.8080000877380371, 0.8599998950958252]",[]
83,"public class FASTSUMWITHSTICKYBITBRANCHLESS {
/**
     * Compute the sum of two numbers {@code a} and {@code b} using
     * Dekker's two-sum algorithm. The values are required to be ordered by magnitude
     * {@code |a| >= |b|}. The result is adjusted to set the lowest bit as a sticky
     * bit that summarises the magnitude of the round-off that were lost. The
     * result is not the correctly rounded result; it is intended the result is to
     * be used in an addition with a value with a greater magnitude exponent. This
     * addition will have exact round-to-nearest, ties-to-even rounding taking account
     * of bits lots in the previous sum.
     *
     * @param a First part of sum.
     * @param b Second part of sum.
     * @return <code>b - (sum - a)</code>
     * @see <a href=""http://www-2.cs.cmu.edu/afs/cs/project/quake/public/papers/robust-arithmetic.ps"">
     * Shewchuk (1997) Theorum 6</a>
     */
    public static double fastSumWithStickyBitBranchless(double a, double b) {
        final double sum = a + b;
        // bVirtual = sum - a
        // b - bVirtual == b round-off
        final double r = b - (sum - a);

        // In floating-point arithmetic the sticky bit is the bit-wise OR
        // of the rest of the binary bits that cannot be stored in the
        // preliminary representation of the result:
        //
        // sgn | exp | V | N | .............. | L | G | R | S
        //
        // sgn : sign bit
        // exp : exponent
        // V : overflow for significand field
        // N and L : most and least significant bits of the result
        // G and R : the two bits beyond
        // S : sticky bit, bitwise OR of all bits thereafter
        //
        // The sticky bit is a flag indicating if there is more magnitude beyond
        // the last bits.
        //
        // Here the round-off is signed so we have to consider the
        // sign of the sum and round-off together and either add the sticky or
        // remove it. The final bit is thus used to push up the next addition using
        // the sum to a higher value, or down to a lower value, when tie breaking for
        // the correct round-to-nearest, ties-to-even result.
        //
        // One extra consideration: sum is already rounded. Since we are using the
        // last bit to store a sticky bit then if the final bit is 1 then this was
        // not created by a ties-to-even rounding and is already a sticky bit.

        // Compute the sticky bit addition:
        // sign sum   last bit sum    sign r    magnitude r      sticky
        // x          1               x         x                +0
        //
        // 1          0               1         1                +1
        // 1          0               1         0                +0
        // 1          0               0         1                -1
        // 1          0               0         0                +0
        // 0          0               1         1                -1
        // 0          0               1         0                +0
        // 0          0               0         1                +1
        // 0          0               0         0                +0
        //
        // Magnitude of r is computed by bitwise OR of the 63-bits from exponent+mantissa
        // Sign of sum and r is the sign-bit of sum or r

        final long hi = Double.doubleToRawLongBits(sum);

        // Note: >50% of the time all code below here is redundant
        //if ((hi & 0x1) == 0x1) {
        //    // Already sticky
        //    return sum;
        //}

        final long lo = Double.doubleToRawLongBits(r);

        // OR compress least significant 63-bits into lowest bit
        long sticky = lo;
        sticky |= sticky >>> 31; // Discard sign bit
        sticky |= sticky >>> 16;
        sticky |= sticky >>> 8;
        sticky |= sticky >>> 4;
        sticky |= sticky >>> 2;
        sticky |= sticky >>> 1; // final sticky bit is in position 0

        // AND with the inverse of the trailing bit from hi to set it to zero
        // if the last bit in hi is 1 (already sticky).
        sticky = sticky & ~hi;

        // Clear the rest. Sticky is now 0 if r was 0.0; or 1 if r was non-zero.
        sticky = sticky & 0x1;

        // The sign bit is created as + or - using the XOR of hi and lo.
        // Signed shift will create a flag: -1 to negate, else 0.
        final long fNegate = (hi ^ lo) >> 63;

        // Conditionally negate a value without branching:
        // http://graphics.stanford.edu/~seander/bithacks.html#ConditionalNegate
        // (Logic updated since fNegate is already negative.)
        // (1 ^  0) -  0 =  1 -  0 =  1
        // (0 ^  0) -  0 =  0 -  0 =  0
        // (1 ^ -1) - -1 = -2 - -1 = -1
        // (0 ^ -1) - -1 = -1 - -1 =  0
        sticky = (sticky ^ fNegate) - fNegate;

        return Double.longBitsToDouble(hi + sticky);
    }
}",1.0,9,100,16,,Very Long (41+),Medium (11-20),Very Long (41+) | Medium (11-20),FASTSUMWITHSTICKYBITBRANCHLESS,"['[0.7092822631443062, 0.7079517381260141]']",[],[0.5469999313354492],[]
680,"public class RELATIVECCW {
/**
     * Returns an indicator of where the specified point
     * {@code (px,py)} lies with respect to the line segment from
     * {@code (x1,y1)} to {@code (x2,y2)}.
     * The return value can be either 1, -1, or 0 and indicates
     * in which direction the specified line must pivot around its
     * first end point, {@code (x1,y1)}, in order to point at the
     * specified point {@code (px,py)}.
     * <p>A return value of 1 indicates that the line segment must
     * turn in the direction that takes the positive X axis towards
     * the negative Y axis.  In the default coordinate system used by
     * Java 2D, this direction is counterclockwise.
     * <p>A return value of -1 indicates that the line segment must
     * turn in the direction that takes the positive X axis towards
     * the positive Y axis.  In the default coordinate system, this
     * direction is clockwise.
     * <p>A return value of 0 indicates that the point lies
     * exactly on the line segment.  Note that an indicator value
     * of 0 is rare and not useful for determining collinearity
     * because of floating point rounding issues.
     * <p>If the point is colinear with the line segment, but
     * not between the end points, then the value will be -1 if the point
     * lies ""beyond {@code (x1,y1)}"" or 1 if the point lies
     * ""beyond {@code (x2,y2)}"".
     *
     * @param x1 the X coordinate of the start point of the
     *           specified line segment
     * @param y1 the Y coordinate of the start point of the
     *           specified line segment
     * @param x2 the X coordinate of the end point of the
     *           specified line segment
     * @param y2 the Y coordinate of the end point of the
     *           specified line segment
     * @param px the X coordinate of the specified point to be
     *           compared with the specified line segment
     * @param py the Y coordinate of the specified point to be
     *           compared with the specified line segment
     * @return an integer that indicates the position of the third specified
     *                  coordinates with respect to the line segment formed
     *                  by the first two specified coordinates.
     * @since 1.2
     */
    public static int relativeCCW(double x1, double y1,
                                  double x2, double y2,
                                  double px, double py)
    {
        x2 -= x1;
        y2 -= y1;
        px -= x1;
        py -= y1;
        double ccw = px * y2 - py * x2;
        if (ccw == 0.0) {
            // The point is colinear, classify based on which side of
            // the segment the point falls on.  We can calculate a
            // relative value using the projection of px,py onto the
            // segment - a negative value indicates the point projects
            // outside of the segment in the direction of the particular
            // endpoint used as the origin for the projection.
            ccw = px * x2 + py * y2;
            if (ccw > 0.0) {
                // Reverse the projection to be relative to the original x2,y2
                // x2 and y2 are simply negated.
                // px and py need to have (x2 - x1) or (y2 - y1) subtracted
                //    from them (based on the original values)
                // Since we really want to get a positive answer when the
                //    point is ""beyond (x2,y2)"", then we want to calculate
                //    the inverse anyway - thus we leave x2 & y2 negated.
                px -= x2;
                py -= y2;
                ccw = px * x2 + py * y2;
                if (ccw < 0.0) {
                    ccw = 0.0;
                }
            }
        }
        return (ccw < 0.0) ? -1 : ((ccw > 0.0) ? 1 : 0);
    }
}",4.0,31,245,14,544.0,Very Long (41+),Medium (11-20),Very Long (41+) | Medium (11-20),RELATIVECCW,"['[0.004950156865871191, 0.6689371223103365, 0.5570560440172158, 0.5091604464660628, 0.21392921095840167, 0.3798372050529396]', '[0.012762657941252309, 0.20060858675354332, 0.9711185440140211, 0.5091604474856671, 0.21392921095840167, 0.37983721436616535]', '[0.0, 0.0, 0.0570526123046875, 2.220446049250313E-14, 0.0, 0.0]', '[0.0, 6.565414878423326E-12, 0.0, 0.0, 0.0, 0.0]', '[0.0, 6.565414878423326E-12, 0.0, 9.57489013671875E-4, 0.0, 7.450580596923828E-9]']",[],"[0.41100001335144043, 0.44300007820129395, 1.0109999179840088, 1.1470000743865967, 3.0250000953674316]",[]
79,"public class FASTSUMWITHSTICKYBIT {
/**
             * Compute the sum of two numbers {@code a} and {@code b} using
             * Dekker's two-sum algorithm. The values are required to be ordered by magnitude
             * {@code |a| >= |b|}. The result is adjusted to set the lowest bit as a sticky
             * bit that summarises the magnitude of the round-off that were lost. The
             * result is not the correctly rounded result; it is intended the result is to
             * be used in an addition with a value with a greater magnitude exponent. This
             * addition will have exact round-to-nearest, ties-to-even rounding taking account
             * of bits lots in the previous sum.
             *
             * <p>Details of the sticky bit can be found in:
             * <blockquote>
             * Coonen, J.T., ""An Implementation Guide to a Proposed Standard for Floating Point
             * Arithmetic"", Computer, Vol. 13, No. 1, Jan. 1980, pp 68-79.
             * </blockquote>
             *
             * @param a First part of sum.
             * @param b Second part of sum.
             * @return <code>b - (sum - a)</code>
             * @see <a href=""http://www-2.cs.cmu.edu/afs/cs/project/quake/public/papers/robust-arithmetic.ps"">
             * Shewchuk (1997) Theorum 6</a>
             */
            static double fastSumWithStickyBit(double a, double b) {
                double sum = a + b;
                // bVirtual = sum - a
                // b - bVirtual == b round-off
                final double r = b - (sum - a);

                if (r != 0) {
                    // Bits will be lost.
                    // In floating-point arithmetic the sticky bit is the bit-wise OR
                    // of the rest of the binary bits that cannot be stored in the
                    // preliminary representation of the result:
                    //
                    // sgn | exp | V | N | .............. | L | G | R | S
                    //
                    // sgn : sign bit
                    // exp : exponent
                    // V : overflow for significand field
                    // N and L : most and least significant bits of the result
                    // G and R : the two bits beyond
                    // S : sticky bit, bitwise OR of all bits thereafter
                    //
                    // The sticky bit is a flag indicating if there is more magnitude beyond
                    // the last bits. Here the round-off is signed so we have to consider the
                    // sign of the sum and round-off together and either add the sticky or
                    // remove it. The final bit is thus used to push up the next addition using
                    // the sum to a higher value, or down to a lower value, when tie breaking for
                    // the correct round-to-nearest, ties-to-even result.
                    long hi = Double.doubleToRawLongBits(sum);
                    // Can only set a sticky bit if the bit is not set.
                    if ((hi & 0x1) == 0) {
                        // In a standard extended precision result for (a+b) the bits are extra
                        // magnitude lost and the sticky bit is positive.
                        // Here the round-off magnitude (r) can be negative so the sticky
                        // bit should be added (same sign) or subtracted (different sign).
                        if (sum > 0) {
                            hi += (r > 0) ? 1 : -1;
                        } else {
                            hi += (r < 0) ? 1 : -1;
                        }
                        sum = Double.longBitsToDouble(hi);
                    }
                }
                return sum;
            }
}",4.0,14,133,11,,Very Long (41+),Medium (11-20),Very Long (41+) | Medium (11-20),FASTSUMWITHSTICKYBIT,"['[0.4352632326949507, 0.06366694547708418]', '[0.6555696403717118, 0.7782972718394308]', '[0.435064880895321, 0.8801261084514395]']",[],"[0.6719999313354492, 0.7330000400543213, 0.8220000267028809]",[]
694,"public class NUMBEROFTRAILINGZEROS {
/**
     * Returns the number of zero bits following the lowest-order (""rightmost"")
     * one-bit in the two's complement binary representation of the specified
     * {@code int} value.  Returns 32 if the specified value has no
     * one-bits in its two's complement representation, in other words if it is
     * equal to zero.
     *
     * @param i the value whose number of trailing zeros is to be computed
     * @return the number of zero bits following the lowest-order (""rightmost"")
     *     one-bit in the two's complement binary representation of the
     *     specified {@code int} value, or 32 if the value is equal
     *     to zero.
     * @since 1.5
     */
    public static int numberOfTrailingZeros(int i) {
        // HD, Figure 5-14
        int y;
        if (i == 0) return 32;
        int n = 31;
        y = i <<16; if (y != 0) { n = n -16; i = y; }
        y = i << 8; if (y != 0) { n = n - 8; i = y; }
        y = i << 4; if (y != 0) { n = n - 4; i = y; }
        y = i << 2; if (y != 0) { n = n - 2; i = y; }
        return n - ((i << 1) >>> 31);
    }
}",6.0,8,68,20,558.0,Very Long (41+),Medium (11-20),Very Long (41+) | Medium (11-20),NUMBEROFTRAILINGZEROS,"['[-1016931350]', '[-1378622176]', '[0]', '[1970590196]', '[56064]', '[-1023410176]']",[],"[0.10800004005432129, 0.22600007057189941, 0.2909998893737793, 0.315000057220459, 0.6150000095367432, 0.7170000076293945]",[]
690,"public class COMPARE {
/**
     * Compares the two specified {@code double} values. The sign
     * of the integer value returned is the same as that of the
     * integer that would be returned by the call:
     * <pre>
     *    new Double(d1).compareTo(new Double(d2))
     * </pre>
     *
     * @param   d1        the first {@code double} to compare
     * @param   d2        the second {@code double} to compare
     * @return  the value {@code 0} if {@code d1} is
     *          numerically equal to {@code d2}; a value less than
     *          {@code 0} if {@code d1} is numerically less than
     *          {@code d2}; and a value greater than {@code 0}
     *          if {@code d1} is numerically greater than
     *          {@code d2}.
     * @since 1.4
     */
    public static int compare(double d1, double d2) {
        if (d1 < d2)
            return -1;           // Neither val is NaN, thisVal is smaller
        if (d1 > d2)
            return 1;            // Neither val is NaN, thisVal is larger

        // Cannot use doubleToRawLongBits because of possibility of NaNs.
        long thisBits    = Double.doubleToLongBits(d1);
        long anotherBits = Double.doubleToLongBits(d2);

        return (thisBits == anotherBits ?  0 : // Values are equal
                (thisBits < anotherBits ? -1 : // (-0.0, 0.0) or (!NaN, NaN)
                 1));                          // (0.0, -0.0) or (NaN, !NaN)
    }
}",3.0,11,70,11,554.0,Very Long (41+),Medium (11-20),Very Long (41+) | Medium (11-20),COMPARE,"['[0.9350733084891942, 0.7881222223956807]', '[0.0, 0.0]', '[0.9350733084891942, 0.9814816043672896]']",[],"[-0.020999908447265625, 0.039999961853027344, 0.059999942779541016]",[]
620,"public class CANDISPLAYTYPE {
/**
     * This method is used to tell SqlFile whether this Sql Type must
     * ALWAYS be loaded to the binary buffer without displaying.
     * <P>
     * N.b.:  If this returns ""true"" for a type, then the user can never
     * ""see"" values for these columns.
     * Therefore, if a type may-or-may-not-be displayable, better to return
     * false here and let the user choose.
     * In general, if there is a toString() operator for this Sql Type
     * then return false, since the JDBC driver should know how to make the
     * value displayable.
     * </P>
     *
     * @see <A href=""http://java.sun.com/docs/books/tutorial/jdbc/basics/retrieving.html"">http://java.sun.com/docs/books/tutorial/jdbc/basics/retrieving.html</A>
     *      The table on this page lists the most common SqlTypes, all of which
     *      must implement toString()
     * @see java.sql.Types
     */
    public static boolean canDisplayType(int i) {
        /* I don't now about some of the more obscure types, like REF and
         * DATALINK */
        switch (i) {
            //case java.sql.Types.BINARY :
            case java.sql.Types.BLOB :
            case java.sql.Types.JAVA_OBJECT :

            //case java.sql.Types.LONGVARBINARY :
            //case java.sql.Types.LONGVARCHAR :
            case java.sql.Types.OTHER :
            case java.sql.Types.STRUCT :

                //case java.sql.Types.VARBINARY :
                return false;
        }

        return true;
    }
}",2.0,13,100,9,484.0,Very Long (41+),Short (6-10),Very Long (41+) | Short (6-10),CANDISPLAYTYPE,['[105149399]'],[],[0.5780000686645508],[]
192,"public class ISSAMEASFULLWT {
/**
     * Returns true if the wavelet filter computes or uses the
     * same ""inner"" subband coefficient as the full frame wavelet transform,
     * and false otherwise. In particular, for block based transforms with 
     * reduced overlap, this method should return false. The term ""inner""
     * indicates that this applies only with respect to the coefficient that 
     * are not affected by image boundaries processings such as symmetric
     * extension, since there is not reference method for this.
     *
     * <P>The result depends on the length of the allowed overlap when
     * compared to the overlap required by the wavelet filter. It also
     * depends on how overlap processing is implemented in the wavelet
     * filter.
     *
     * @param tailOvrlp This is the number of samples in the input
     * signal before the first sample to filter that can be used for
     * overlap.
     *
     * @param headOvrlp This is the number of samples in the input
     * signal after the last sample to filter that can be used for
     * overlap.
     *
     * @param inLen This is the lenght of the input signal to filter.The
     * required number of samples in the input signal after the last sample
     * depends on the length of the input signal.
     *
     * @return true if both overlaps are greater than 2, and correct 
     * processing is applied in the analyze() method.
     *
     *
     *
     */
    public boolean isSameAsFullWT(int tailOvrlp, int headOvrlp, int inLen) {
        
        //If the input signal has even length.
        if(inLen % 2 == 0) {
            if(tailOvrlp >= 2 && headOvrlp >= 1) return true;
            else return false;
        }
        //Else if the input signal has odd length.
        else {
            if(tailOvrlp >= 2 && headOvrlp >= 2) return true;
            else return false;
        }
    }
}",6.0,18,156,6,56.0,Very Long (41+),Short (6-10),Very Long (41+) | Short (6-10),ISSAMEASFULLWT,"['[-1867869164, -1999483849, 1658145120]', '[981828116, -1058724485, 2105323870]', '[-1360610653, 118580992, -1292446727]', '[431897364, 821009314, -1757460092]', '[1306956820, 1797190720, 38482703]', '[117019668, -1629070288, 526624389]']",[],"[0.30900001525878906, 0.3410000801086426, 0.34800004959106445, 0.3789999485015869, 0.42600011825561523, 0.5380001068115234]",[]
538,"public class HASH {
/**
     * Applies a supplemental hash function to a given hashCode, which
     * defends against poor quality hash functions.  This is critical
     * because ConcurrentWeakHashMap uses power-of-two length hash tables,
     * that otherwise encounter collisions for hashCodes that do not
     * differ in lower or upper bits.
     */
    public static int hash(int h) {
        // Spread bits to regularize both segment and index locations,
        // using variant of single-word Wang/Jenkins hash.
        h += (h <<  15) ^ 0xffffcd7d;
        h ^= (h >>> 10);
        h += (h <<   3);
        h ^= (h >>>  6);
        h += (h <<   2) + (h << 14);
        return h ^ (h >>> 16);
    }
}",1.0,5,41,6,402.0,Very Long (41+),Short (6-10),Very Long (41+) | Short (6-10),HASH,['[-288141221]'],[],[0.5690000057220459],[]
452,"public class INTERPOLATEROTATION {
/**
     * Returns a rotation angle that is inbetween two other rotation angles. par1 and par2 are the angles between which
     * to interpolate, par3 is probably a float between 0.0 and 1.0 that tells us where ""between"" the two angles we are.
     * Example: par1 = 30, par2 = 50, par3 = 0.5, then return = 40
     */
    public float interpolateRotation(float par1, float par2, float par3)
    {
        float var4;

        for (var4 = par2 - par1; var4 < -180.0F; var4 += 360.0F)
        {
            ;
        }

        while (var4 >= 180.0F)
        {
            var4 -= 360.0F;
        }

        return par1 + par3 * var4;
    }
}",3.0,3,54,6,316.0,Very Long (41+),Short (6-10),Very Long (41+) | Short (6-10),INTERPOLATEROTATION,"['[0.6794815, 0.52122927, 0.41910434]']",[],[0.9240000247955322],[]
212,"public class ISVALIDCODEPOINT {
/**
	 * In <a href=""http://www.w3.org/TR/REC-xml/"">XML specification 1.0 </a>
	 * section 2.2 Character, the valid characters in XML should be limited to:
	 * 
	 * Any Unicode character, excluding the surrogate blocks, FFFE, and FFFF.
	 * 
	 * Char ::= #x9 | #xA | #xD | [#x20-#xD7FF] | [#xE000-#xFFFD] |
	 * [#x10000-#x10FFFF]
	 * 
	 */
	public static boolean isValidCodePoint( int ch )
	{
		if ( ch == 0x09 || ch == 0x0A || ch == 0x0D
				|| ( ch >= 0x20 && ch <= 0xD7FF )
				|| ( ch >= 0xE000 && ch <= 0xFFFD )
				|| ( ch >= 0x10000 && ch <= 0x10FFFF ) )
		{
			return true;
		}
		return false;
	}
}",10.0,5,41,8,76.0,Very Long (41+),Short (6-10),Very Long (41+) | Short (6-10),ISVALIDCODEPOINT,"['[-1265420927]', '[2021924547]', '[129]', '[60695]', '[983169]']",[],"[0.4440000057220459, 0.4930000305175781, 0.5250000953674316, 2.946000099182129, 6.053999900817871]",[]
686,"public class ISVALIDCHARCODE {
/**
     * Returns <code>true</code> if the argument,
     * a Unicode code point, is valid in XML documents.
     * Unicode characters fit into the low sixteen bits of a Unicode code point,
     * and pairs of Unicode <em>surrogate characters</em> can be combined
     * to encode Unicode code point in documents containing only Unicode.
     * (The <code>char</code> datatype in the Java Programming Language
     * represents Unicode characters, including unpaired surrogates.)
     * <par>
     * [2] Char ::= #x0009 | #x000A | #x000D
     *            | [#x0020-#xD7FF]
     *            | [#xE000-#xFFFD]
     *            | [#x10000-#x10ffff]
     * </par>
     *
     * @param code  the 32-bit Unicode code point being tested
     * @return  <code>true</code> if the Unicode code point is valid,
     *          <code>false</code> otherwise
     */
    public static boolean isValidCharCode(int code) {
        return (0x0020 <= code && code <= 0xD7FF)
            || (0x000A == code)
            || (0x0009 == code)
            || (0x000D == code)
            || (0xE000 <= code && code <= 0xFFFD)
            || (0x10000 <= code && code <= 0x10ffff);
    }
}",9.0,14,78,6,550.0,Very Long (41+),Short (6-10),Very Long (41+) | Short (6-10),ISVALIDCHARCODE,"['[1185833012]', '[-898790983]', '[52]', '[65200]', '[781753]', '[13]', '[10]']",[],"[0.8420000076293945, 0.9000000953674316, 0.9760000705718994, 5.4700000286102295, 10.168999910354614, 49.503000020980835, 52.75399994850159]",[]
333,"public class GETNEXTSQUARENUMBERABOVE {
/**
	 * Calculates i.e. the increase of zoomlevel needed when the visible latitude needs to be bigger by <code>factor</code>.  
	 * 
	 * Assert.assertEquals(1, getNextSquareNumberAbove(1.1f));
	 * Assert.assertEquals(2, getNextSquareNumberAbove(2.1f));
	 * Assert.assertEquals(2, getNextSquareNumberAbove(3.9f));
	 * Assert.assertEquals(3, getNextSquareNumberAbove(4.1f));
	 * Assert.assertEquals(3, getNextSquareNumberAbove(7.9f));
	 * Assert.assertEquals(4, getNextSquareNumberAbove(8.1f));
	 * Assert.assertEquals(5, getNextSquareNumberAbove(16.1f));
	 * 
	 * Assert.assertEquals(-1, - getNextSquareNumberAbove(1 / 0.4f) + 1);
	 * Assert.assertEquals(-2, - getNextSquareNumberAbove(1 / 0.24f) + 1);
	 * 
	 * @param factor
	 * @return
	 */
	public static int getNextSquareNumberAbove(final float factor){
		int out = 0;
		int cur = 1;
		int i = 1;
		while(true){
			if(cur > factor)
				return out;
			
			out = i;
			cur *= 2;
			i++;
		}
	}
}",3.0,10,45,8,197.0,Very Long (41+),Short (6-10),Very Long (41+) | Short (6-10),GETNEXTSQUARENUMBERABOVE,['[0.4627182]'],[],[0.1119999885559082],[]
